innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,33,2,30,6.6,4,21
1,Kolkata Knight Riders,middle,59,5,54,6.56,6,24
1,Kolkata Knight Riders,powerplay,35,3,36,5.83,6,21
2,Delhi Capitals,death,38,3,41,5.56,2,16
2,Delhi Capitals,middle,29,2,40,4.35,3,20
2,Delhi Capitals,powerplay,61,1,35,10.46,12,14
