innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Nortje,4.0,0,20,2,5.0,15,2,0
1,Delhi Capitals,AR Patel,3.0,0,13,2,4.33,12,0,0
1,Delhi Capitals,I Sharma,4.0,0,19,2,4.75,13,1,0
1,Delhi Capitals,Kuldeep Yadav,3.0,0,15,2,5.0,9,1,0
1,Delhi Capitals,MR Marsh,2.0,0,25,0,12.5,2,2,0
1,Delhi Capitals,Mukesh Kumar,4.0,0,34,1,8.5,15,4,0
2,Kolkata Knight Riders,AD Russell,1.0,0,12,0,12.0,3,0,1
2,Kolkata Knight Riders,AS Roy,4.0,0,19,2,4.75,13,2,0
2,Kolkata Knight Riders,CV Varun,4.0,1,16,2,4.0,13,0,0
2,Kolkata Knight Riders,K Khejroliya,1.2,0,20,0,15.0,2,0,1
2,Kolkata Knight Riders,N Rana,4.0,0,17,2,4.25,10,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,36,0,9.0,6,1,0
2,Kolkata Knight Riders,UT Yadav,1.0,0,6,0,6.0,3,0,0
