innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,15,5,Kolkata Knight Riders,AS Roy,Kuldeep Yadav,MA Gough,wicket,struck down,True
2,14,1,Delhi Capitals,DA Warner,CV Varun,MA Gough,wicket,struck down,False
2,18,1,Kolkata Knight Riders,AR Patel,CV Varun,MA Gough,wicket,struck down,False
2,18,5,Kolkata Knight Riders,AR Patel,CV Varun,MA Gough,wicket,struck down,False
