innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,G Gambhir,19,14,V Sehwag,23,18,45,30
1,Delhi Daredevils,2,G Gambhir,1,1,AB de Villiers,0,1,1,2
1,Delhi Daredevils,3,S Dhawan,52,42,G Gambhir,60,34,121,76
1,Delhi Daredevils,4,S Dhawan,7,4,Shoaib Malik,1,1,8,5
1,Delhi Daredevils,5,Shoaib Malik,1,2,KD Karthik,0,0,1,2
1,Delhi Daredevils,6,KD Karthik,6,3,MK Tiwary,5,2,11,5
2,Chennai Super Kings,1,S Vidyut,40,23,SP Fleming,18,14,62,37
2,Chennai Super Kings,2,SP Fleming,26,14,MS Dhoni,7,6,35,20
2,Chennai Super Kings,3,SK Raina,1,2,MS Dhoni,0,2,1,4
2,Chennai Super Kings,4,JA Morkel,30,15,MS Dhoni,8,9,40,24
2,Chennai Super Kings,5,MS Dhoni,18,16,CK Kapugedera,8,8,28,24
2,Chennai Super Kings,6,CK Kapugedera,0,1,S Badrinath,0,0,0,1
2,Chennai Super Kings,7,MS Gony,13,5,S Badrinath,8,5,22,10
