innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,CK Kapugedera,1.0,0,15,0,15.0,0,0,0
1,Chennai Super Kings,JA Morkel,4.0,0,35,2,8.75,7,0,2
1,Chennai Super Kings,L Balaji,4.0,0,35,2,8.75,5,0,0
1,Chennai Super Kings,M Muralitharan,4.0,0,25,0,6.25,6,3,0
1,Chennai Super Kings,MS Gony,4.0,0,36,1,9.0,5,1,0
1,Chennai Super Kings,P Amarnath,3.0,0,35,0,11.67,3,0,0
2,Delhi Daredevils,GD McGrath,4.0,0,23,0,5.75,8,0,0
2,Delhi Daredevils,Mohammad Asif,4.0,0,33,1,8.25,5,0,0
2,Delhi Daredevils,PJ Sangwan,4.0,0,29,2,7.25,8,1,0
2,Delhi Daredevils,Shoaib Malik,2.0,0,28,0,14.0,2,3,0
2,Delhi Daredevils,V Sehwag,2.0,0,30,0,15.0,3,0,0
2,Delhi Daredevils,VY Mahesh,4.0,0,40,2,10.0,7,1,0
