innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,JEC Franklin,26,26,SR Tendulkar,23,23,51,49
1,Mumbai Indians,2,RG Sharma,2,5,JEC Franklin,3,2,5,7
1,Mumbai Indians,3,KD Karthik,35,20,JEC Franklin,40,16,75,36
1,Mumbai Indians,4,JEC Franklin,4,4,KA Pollard,7,10,11,14
1,Mumbai Indians,5,Harbhajan Singh,4,2,JEC Franklin,6,3,10,5
1,Mumbai Indians,6,Harbhajan Singh,0,1,NLTC Perera,0,0,0,1
1,Mumbai Indians,7,AT Rayudu,3,3,NLTC Perera,4,5,11,8
2,Kings XI Punjab,1,N Saini,30,25,Mandeep Singh,18,13,48,38
2,Kings XI Punjab,2,SE Marsh,7,8,Mandeep Singh,6,8,13,16
2,Kings XI Punjab,3,SE Marsh,36,19,DJ Hussey,21,19,58,38
2,Kings XI Punjab,4,SE Marsh,8,6,Azhar Mahmood,10,7,21,13
2,Kings XI Punjab,5,SE Marsh,17,7,DA Miller,5,5,24,12
