innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,JEC Franklin,79,51,6,4,154.9,c DA Miller b P Kumar,1
1,Mumbai Indians,SR Tendulkar,23,23,3,0,100.0,"run out (DA Miller, N Saini)",2
1,Mumbai Indians,RG Sharma,2,5,0,0,40.0,c N Saini b P Awana,3
1,Mumbai Indians,KD Karthik,35,20,5,0,175.0,"run out (SE Marsh, PP Chawla)",4
1,Mumbai Indians,KA Pollard,7,10,1,0,70.0,c Mandeep Singh b P Awana,5
1,Mumbai Indians,Harbhajan Singh,4,3,1,0,133.33,c SD Chitnis b P Kumar,6
1,Mumbai Indians,NLTC Perera,4,5,0,0,80.0,not out,7
1,Mumbai Indians,AT Rayudu,3,3,0,0,100.0,not out,8
2,Kings XI Punjab,N Saini,30,25,5,0,120.0,lbw b PP Ojha,1
2,Kings XI Punjab,Mandeep Singh,24,21,3,0,114.29,c JEC Franklin b KA Pollard,2
2,Kings XI Punjab,SE Marsh,68,40,5,3,170.0,not out,3
2,Kings XI Punjab,DJ Hussey,21,19,2,0,110.53,c AT Rayudu b KA Pollard,4
2,Kings XI Punjab,Azhar Mahmood,10,7,0,1,142.86,c NLTC Perera b PP Ojha,5
2,Kings XI Punjab,DA Miller,5,5,0,0,100.0,not out,6
