innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Lucknow Super Giants,AK Markram,52,33,2,3,157.58,c T Stubbs b PVD Chameera,1
1,Lucknow Super Giants,MR Marsh,45,36,3,1,125.0,b Mukesh Kumar,2
1,Lucknow Super Giants,N Pooran,9,5,2,0,180.0,b MA Starc,3
1,Lucknow Super Giants,Abdul Samad,2,8,0,0,25.0,c & b Mukesh Kumar,4
1,Lucknow Super Giants,DA Miller,14,15,1,0,93.33,not out,5
1,Lucknow Super Giants,A Badoni,36,21,6,0,171.43,b Mukesh Kumar,6
1,Lucknow Super Giants,RR Pant,0,2,0,0,0.0,b Mukesh Kumar,7
2,Delhi Capitals,Abishek Porel,51,36,5,1,141.67,c DA Miller b AK Markram,1
2,Delhi Capitals,KK Nair,15,9,2,1,166.67,b AK Markram,2
2,Delhi Capitals,KL Rahul,57,42,3,3,135.71,not out,3
2,Delhi Capitals,AR Patel,34,20,1,4,170.0,not out,4
