innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,DR Smith,9,13,BB McCullum,19,13,29,26
1,Chennai Super Kings,2,DR Smith,0,2,SK Raina,0,0,0,2
1,Chennai Super Kings,3,DJ Hussey,25,29,SK Raina,47,30,75,59
1,Chennai Super Kings,4,SK Raina,3,5,MS Dhoni,7,6,11,11
1,Chennai Super Kings,5,RA Jadeja,10,9,SK Raina,12,13,23,22
2,Royal Challengers Bangalore,1,CH Gayle,4,7,PA Patel,10,14,14,21
2,Royal Challengers Bangalore,2,V Kohli,27,29,CH Gayle,24,35,61,64
2,Royal Challengers Bangalore,3,AB de Villiers,16,9,CH Gayle,18,8,35,17
2,Royal Challengers Bangalore,4,AB de Villiers,12,5,Yuvraj Singh,1,1,15,6
2,Royal Challengers Bangalore,5,S Rana,1,2,Yuvraj Singh,12,8,13,10
2,Royal Challengers Bangalore,6,AN Ahmed,4,1,Yuvraj Singh,0,0,4,1
