match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
4,Rajasthan Royals,AS Rajpoot,4.0,0,33,2,8.25,8
4,Rajasthan Royals,Mohammed Shami,4.0,0,33,0,8.25,8
4,Rajasthan Royals,Mujeeb Ur Rahman,4.0,0,31,2,7.75,11
4,Rajasthan Royals,R Ashwin,4.0,0,20,1,5.0,6
4,Rajasthan Royals,SM Curran,4.0,0,52,2,13.0,7
6,Kolkata Knight Riders,AJ Tye,4.0,0,37,1,9.25,7
6,Kolkata Knight Riders,CV Varun,3.0,0,35,1,11.67,8
6,Kolkata Knight Riders,GC Viljoen,4.0,0,36,1,9.0,10
6,Kolkata Knight Riders,Mandeep Singh,1.0,0,18,0,18.0,1
6,Kolkata Knight Riders,Mohammed Shami,4.0,0,44,1,11.0,9
6,Kolkata Knight Riders,R Ashwin,4.0,0,47,0,11.75,5
9,Mumbai Indians,AJ Tye,4.0,0,40,1,10.0,4
9,Mumbai Indians,GC Viljoen,4.0,0,40,2,10.0,6
9,Mumbai Indians,M Ashwin,4.0,0,25,2,6.25,10
9,Mumbai Indians,Mohammed Shami,4.0,0,42,2,10.5,6
9,Mumbai Indians,R Ashwin,4.0,0,26,0,6.5,8
13,Delhi Capitals,GC Viljoen,3.0,0,22,1,7.33,9
13,Delhi Capitals,M Ashwin,2.0,0,19,0,9.5,3
13,Delhi Capitals,Mohammed Shami,4.0,0,27,2,6.75,12
13,Delhi Capitals,Mujeeb Ur Rahman,4.0,0,36,0,9.0,7
13,Delhi Capitals,R Ashwin,4.0,0,31,2,7.75,8
13,Delhi Capitals,SM Curran,2.2,1,11,4,4.71,6
18,Chennai Super Kings,AJ Tye,4.0,0,38,0,9.5,7
18,Chennai Super Kings,M Ashwin,4.0,0,23,0,5.75,8
18,Chennai Super Kings,Mohammed Shami,4.0,0,41,0,10.25,6
18,Chennai Super Kings,R Ashwin,4.0,0,23,3,5.75,10
18,Chennai Super Kings,SM Curran,4.0,0,35,0,8.75,6
22,Sunrisers Hyderabad,AS Rajpoot,4.0,0,21,0,5.25,9
22,Sunrisers Hyderabad,Mohammed Shami,4.0,0,30,1,7.5,12
22,Sunrisers Hyderabad,Mujeeb Ur Rahman,4.0,0,34,1,8.5,7
22,Sunrisers Hyderabad,R Ashwin,4.0,0,30,1,7.5,7
22,Sunrisers Hyderabad,SM Curran,4.0,0,30,0,7.5,6
24,Mumbai Indians,AS Rajpoot,4.0,0,52,1,13.0,8
24,Mumbai Indians,GC Viljoen,4.0,0,34,0,8.5,6
24,Mumbai Indians,Mohammed Shami,4.0,0,21,3,5.25,13
24,Mumbai Indians,R Ashwin,4.0,0,37,1,9.25,10
24,Mumbai Indians,SM Curran,4.0,0,54,1,13.5,7
28,Royal Challengers Bangalore,AJ Tye,4.0,0,40,0,10.0,6
28,Royal Challengers Bangalore,M Ashwin,4.0,0,24,0,6.0,10
28,Royal Challengers Bangalore,Mohammed Shami,4.0,0,43,1,10.75,5
28,Royal Challengers Bangalore,R Ashwin,4.0,0,30,1,7.5,3
28,Royal Challengers Bangalore,SM Curran,3.0,0,31,0,10.33,4
28,Royal Challengers Bangalore,SN Khan,0.2,0,6,0,18.0,0
32,Rajasthan Royals,Arshdeep Singh,4.0,0,43,2,10.75,8
32,Rajasthan Royals,M Ashwin,4.0,0,24,1,6.0,6
32,Rajasthan Royals,Mandeep Singh,1.0,0,8,0,8.0,0
32,Rajasthan Royals,Mohammed Shami,4.0,0,46,2,11.5,5
32,Rajasthan Royals,Mujeeb Ur Rahman,3.0,0,24,0,8.0,7
32,Rajasthan Royals,R Ashwin,4.0,0,24,2,6.0,6
37,Delhi Capitals,GC Viljoen,4.0,0,39,2,9.75,7
37,Delhi Capitals,Harpreet Brar,2.0,0,24,0,12.0,0
37,Delhi Capitals,M Ashwin,3.0,0,20,0,6.67,5
37,Delhi Capitals,Mohammed Shami,4.0,0,21,1,5.25,10
37,Delhi Capitals,R Ashwin,3.0,0,26,0,8.67,6
37,Delhi Capitals,SM Curran,3.4,0,34,0,9.27,8
42,Royal Challengers Bangalore,AS Rajpoot,4.0,0,46,0,11.5,7
42,Royal Challengers Bangalore,GC Viljoen,4.0,0,51,1,12.75,5
42,Royal Challengers Bangalore,M Ashwin,4.0,0,31,1,7.75,7
42,Royal Challengers Bangalore,Mohammed Shami,4.0,0,53,1,13.25,6
42,Royal Challengers Bangalore,R Ashwin,4.0,0,15,1,3.75,10
48,Sunrisers Hyderabad,Arshdeep Singh,4.0,0,42,1,10.5,4
48,Sunrisers Hyderabad,M Ashwin,4.0,0,32,1,8.0,5
48,Sunrisers Hyderabad,Mohammed Shami,4.0,0,36,2,9.0,4
48,Sunrisers Hyderabad,Mujeeb Ur Rahman,4.0,0,66,0,16.5,4
48,Sunrisers Hyderabad,R Ashwin,4.0,0,30,2,7.5,5
52,Kolkata Knight Riders,AJ Tye,3.0,0,41,1,13.67,4
52,Kolkata Knight Riders,Arshdeep Singh,2.0,0,24,0,12.0,3
52,Kolkata Knight Riders,M Ashwin,2.0,0,24,0,12.0,0
52,Kolkata Knight Riders,Mohammed Shami,3.0,0,15,1,5.0,8
52,Kolkata Knight Riders,R Ashwin,4.0,0,38,1,9.5,9
52,Kolkata Knight Riders,SM Curran,4.0,0,41,0,10.25,6
55,Chennai Super Kings,AJ Tye,3.0,0,37,0,12.33,2
55,Chennai Super Kings,Harpreet Brar,3.0,0,24,0,8.0,7
55,Chennai Super Kings,M Ashwin,3.0,0,33,0,11.0,3
55,Chennai Super Kings,Mohammed Shami,3.0,0,17,2,5.67,7
55,Chennai Super Kings,R Ashwin,4.0,0,23,0,5.75,7
55,Chennai Super Kings,SM Curran,4.0,0,35,3,8.75,8
