match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
4,Rajasthan Royals,KL Rahul,4,4,1,0,100.0,c JC Buttler b DS Kulkarni
4,Rajasthan Royals,CH Gayle,79,47,8,4,168.09,c RA Tripathi b BA Stokes
4,Rajasthan Royals,MA Agarwal,22,24,1,2,91.67,c DS Kulkarni b K Gowtham
4,Rajasthan Royals,SN Khan,46,29,6,1,158.62,not out
4,Rajasthan Royals,N Pooran,12,14,1,0,85.71,c AM Rahane b BA Stokes
4,Rajasthan Royals,Mandeep Singh,5,2,0,0,250.0,not out
6,Kolkata Knight Riders,KL Rahul,1,5,0,0,20.0,c Kuldeep Yadav b LH Ferguson
6,Kolkata Knight Riders,CH Gayle,20,13,2,2,153.85,c M Prasidh Krishna b AD Russell
6,Kolkata Knight Riders,MA Agarwal,58,34,6,1,170.59,b PP Chawla
6,Kolkata Knight Riders,SN Khan,13,13,2,0,100.0,c KD Karthik b AD Russell
6,Kolkata Knight Riders,DA Miller,59,40,5,3,147.5,not out
6,Kolkata Knight Riders,Mandeep Singh,33,15,4,1,220.0,not out
9,Mumbai Indians,KL Rahul,71,57,6,1,124.56,not out
9,Mumbai Indians,CH Gayle,40,24,3,4,166.67,c & b KH Pandya
9,Mumbai Indians,MA Agarwal,43,21,4,2,204.76,c & b KH Pandya
9,Mumbai Indians,DA Miller,15,10,2,0,150.0,not out
13,Delhi Capitals,KL Rahul,15,11,2,1,136.36,lbw b CH Morris
13,Delhi Capitals,SM Curran,20,10,3,1,200.0,lbw b S Lamichhane
13,Delhi Capitals,MA Agarwal,6,9,0,0,66.67,run out ()
13,Delhi Capitals,SN Khan,39,29,6,0,134.48,c RR Pant b S Lamichhane
13,Delhi Capitals,DA Miller,43,30,4,2,143.33,c RR Pant b CH Morris
13,Delhi Capitals,Mandeep Singh,29,21,2,1,138.1,not out
13,Delhi Capitals,GC Viljoen,1,3,0,0,33.33,c CH Morris b K Rabada
13,Delhi Capitals,R Ashwin,3,4,0,0,75.0,b CH Morris
13,Delhi Capitals,M Ashwin,1,2,0,0,50.0,c Avesh Khan b K Rabada
13,Delhi Capitals,Mohammed Shami,0,1,0,0,0.0,run out ()
18,Chennai Super Kings,KL Rahul,55,47,3,1,117.02,c RA Jadeja b SC Kuggeleijn
18,Chennai Super Kings,CH Gayle,5,7,1,0,71.43,c MS Dhoni b Harbhajan Singh
18,Chennai Super Kings,MA Agarwal,0,2,0,0,0.0,c F du Plessis b Harbhajan Singh
18,Chennai Super Kings,SN Khan,67,59,4,2,113.56,c F du Plessis b SC Kuggeleijn
18,Chennai Super Kings,DA Miller,6,5,1,0,120.0,b DL Chahar
18,Chennai Super Kings,Mandeep Singh,1,1,0,0,100.0,not out
18,Chennai Super Kings,SM Curran,0,1,0,0,0.0,not out
22,Sunrisers Hyderabad,KL Rahul,71,53,7,1,133.96,not out
22,Sunrisers Hyderabad,CH Gayle,16,14,1,1,114.29,c DJ Hooda b Rashid Khan
22,Sunrisers Hyderabad,MA Agarwal,55,43,3,3,127.91,c V Shankar b Sandeep Sharma
22,Sunrisers Hyderabad,DA Miller,1,3,0,0,33.33,c DJ Hooda b Sandeep Sharma
22,Sunrisers Hyderabad,Mandeep Singh,2,3,0,0,66.67,c DJ Hooda b S Kaul
22,Sunrisers Hyderabad,SM Curran,5,3,0,0,166.67,not out
24,Mumbai Indians,KL Rahul,100,64,6,6,156.25,not out
24,Mumbai Indians,CH Gayle,63,36,3,7,175.0,c KH Pandya b JP Behrendorff
24,Mumbai Indians,DA Miller,7,8,1,0,87.5,c Q de Kock b HH Pandya
24,Mumbai Indians,KK Nair,5,6,0,0,83.33,c RD Chahar b HH Pandya
24,Mumbai Indians,SM Curran,8,3,2,0,266.67,c Q de Kock b JJ Bumrah
24,Mumbai Indians,Mandeep Singh,7,3,1,0,233.33,not out
28,Royal Challengers Bangalore,KL Rahul,18,15,2,1,120.0,st PA Patel b YS Chahal
28,Royal Challengers Bangalore,CH Gayle,99,64,10,5,154.69,not out
28,Royal Challengers Bangalore,MA Agarwal,15,9,1,1,166.67,b YS Chahal
28,Royal Challengers Bangalore,SN Khan,15,13,1,1,115.38,c PA Patel b Mohammed Siraj
28,Royal Challengers Bangalore,SM Curran,1,3,0,0,33.33,lbw b MM Ali
28,Royal Challengers Bangalore,Mandeep Singh,18,16,1,0,112.5,not out
32,Rajasthan Royals,KL Rahul,52,47,3,2,110.64,c JC Archer b JD Unadkat
32,Rajasthan Royals,CH Gayle,30,22,2,3,136.36,c SV Samson b JC Archer
32,Rajasthan Royals,MA Agarwal,26,12,1,2,216.67,c JC Archer b IS Sodhi
32,Rajasthan Royals,DA Miller,40,27,2,2,148.15,c JC Buttler b DS Kulkarni
32,Rajasthan Royals,N Pooran,5,6,0,0,83.33,c AM Rahane b JC Archer
32,Rajasthan Royals,Mandeep Singh,0,2,0,0,0.0,b JC Archer
32,Rajasthan Royals,R Ashwin,17,4,1,2,425.0,not out
32,Rajasthan Royals,Mujeeb Ur Rahman,0,1,0,0,0.0,not out
37,Delhi Capitals,KL Rahul,12,9,1,1,133.33,st RR Pant b S Lamichhane
37,Delhi Capitals,CH Gayle,69,37,6,5,186.49,c AR Patel b S Lamichhane
37,Delhi Capitals,MA Agarwal,2,9,0,0,22.22,c SE Rutherford b K Rabada
37,Delhi Capitals,DA Miller,7,5,1,0,140.0,c PP Shaw b AR Patel
37,Delhi Capitals,Mandeep Singh,30,27,1,1,111.11,st RR Pant b AR Patel
37,Delhi Capitals,SM Curran,0,4,0,0,0.0,c & b S Lamichhane
37,Delhi Capitals,R Ashwin,16,14,2,0,114.29,c SS Iyer b K Rabada
37,Delhi Capitals,Harpreet Brar,20,12,2,1,166.67,not out
37,Delhi Capitals,GC Viljoen,2,3,0,0,66.67,not out
42,Royal Challengers Bangalore,KL Rahul,42,27,7,1,155.56,c TG Southee b MM Ali
42,Royal Challengers Bangalore,CH Gayle,23,10,4,1,230.0,c AB de Villiers b UT Yadav
42,Royal Challengers Bangalore,MA Agarwal,35,21,5,1,166.67,c YS Chahal b MP Stoinis
42,Royal Challengers Bangalore,DA Miller,24,25,2,0,96.0,c AB de Villiers b Navdeep Saini
42,Royal Challengers Bangalore,N Pooran,46,28,1,5,164.29,c AB de Villiers b Navdeep Saini
42,Royal Challengers Bangalore,Mandeep Singh,4,4,0,0,100.0,not out
42,Royal Challengers Bangalore,R Ashwin,6,2,0,1,300.0,c V Kohli b UT Yadav
42,Royal Challengers Bangalore,GC Viljoen,0,1,0,0,0.0,c PA Patel b UT Yadav
42,Royal Challengers Bangalore,M Ashwin,1,2,0,0,50.0,not out
48,Sunrisers Hyderabad,KL Rahul,79,56,4,5,141.07,c KS Williamson b KK Ahmed
48,Sunrisers Hyderabad,CH Gayle,4,3,1,0,133.33,c MK Pandey b KK Ahmed
48,Sunrisers Hyderabad,MA Agarwal,27,18,2,1,150.0,c V Shankar b Rashid Khan
48,Sunrisers Hyderabad,N Pooran,21,10,2,2,210.0,c B Kumar b KK Ahmed
48,Sunrisers Hyderabad,DA Miller,11,11,1,0,100.0,c V Shankar b Rashid Khan
48,Sunrisers Hyderabad,R Ashwin,0,1,0,0,0.0,c MK Pandey b Rashid Khan
48,Sunrisers Hyderabad,P Simran Singh,16,17,1,1,94.12,lbw b Sandeep Sharma
48,Sunrisers Hyderabad,M Ashwin,1,1,0,0,100.0,not out
