match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2016-04-11,Kings XI Punjab,"Punjab Cricket Association IS Bindra Stadium, Mohali",0,2,0,0,0.0,st WP Saha b Sandeep Sharma,2
6,2016-04-14,Rising Pune Supergiants,Saurashtra Cricket Association Stadium,49,31,3,3,158.06,c F du Plessis b I Sharma,2
9,2016-04-16,Mumbai Indians,Wankhede Stadium,6,4,0,1,150.0,c HH Pandya b JJ Bumrah,2
15,2016-04-21,Sunrisers Hyderabad,Saurashtra Cricket Association Stadium,18,17,1,1,105.88,c DJ Hooda b Bipul Sharma,2
19,2016-04-24,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,42,24,5,2,175.0,c & b T Shamsi,2
23,2016-04-27,Delhi Daredevils,Feroz Shah Kotla,60,36,6,3,166.67,b CH Morris,2
25,2016-04-29,Rising Pune Supergiants,Maharashtra Cricket Association Stadium,43,22,5,2,195.45,c JA Morkel b R Bhatia,2
28,2016-05-01,Kings XI Punjab,Saurashtra Cricket Association Stadium,1,3,0,0,33.33,b MM Sharma,2
31,2016-05-03,Delhi Daredevils,Saurashtra Cricket Association Stadium,1,4,0,0,25.0,b Z Khan,2
34,2016-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",7,19,0,0,36.84,c DA Warner b MC Henriques,2
38,2016-05-08,Kolkata Knight Riders,Eden Gardens,29,24,3,2,120.83,c MK Pandey b PP Chawla,2
44,2016-05-14,Royal Challengers Bangalore,M Chinnaswamy Stadium,11,13,2,0,84.62,c AB de Villiers b YS Chahal,2
51,2016-05-19,Kolkata Knight Riders,Green Park,6,3,0,1,200.0,lbw b SP Narine,2
54,2016-05-21,Mumbai Indians,Green Park,48,27,8,1,177.78,b Harbhajan Singh,2
57,2016-05-24,Royal Challengers Bangalore,M Chinnaswamy Stadium,1,4,0,0,25.0,c AB de Villiers b Iqbal Abdulla,2
59,2016-05-27,Sunrisers Hyderabad,Feroz Shah Kotla,32,29,5,0,110.34,c B Kumar b Bipul Sharma,2
