match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2023-04-01,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",3.0,0,25,1,8.33,4,1,0
8,2023-04-05,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",2.0,0,24,0,12.0,2,2,0
21,2023-04-15,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2.0,0,19,1,9.5,2,0,1
38,2023-04-28,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",1.0,0,17,0,17.0,2,0,0
41,2023-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,31,1,10.33,6,0,0
59,2023-05-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",1.0,0,3,0,3.0,3,0,0
