match_number,date,opponent,catches,stumpings,run_outs
2,2023-04-01,Kolkata Knight Riders,3,0,0
21,2023-04-15,Lucknow Super Giants,1,0,0
59,2023-05-13,Delhi Capitals,1,0,0
