innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,2,3,Rajasthan Royals,Ishan Kishan,Sandeep Sharma,AK Chaudhary,wicket,upheld,False
1,16,2,Mumbai Indians,Tilak Varma,YS Chahal,AK Chaudhary,wicket,upheld,False
1,19,2,Mumbai Indians,HH Pandya,Avesh Khan,MV Saidharshan Kumar,wicket,struck down,False
2,16,2,Mumbai Indians,YBK Jaiswal,G Coetzee,MV Saidharshan Kumar,wicket,struck down,False
