match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2010-03-13,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2,6,0,0,33.33,run out (M Manhas),2
7,2010-03-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,75,51,7,4,147.06,c EJG Morgan b JH Kallis,2
12,2010-03-19,Deccan Chargers,Barabati Stadium,0,7,0,0,0.0,run out (TL Suman),2
16,2010-03-21,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",7,9,1,0,77.78,"run out (ML Hayden, JA Morkel)",7
19,2010-03-24,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",35,18,4,2,194.44,c MJ Lumb b SK Warne,3
23,2010-03-27,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",22,24,3,0,91.67,c DJ Hussey b AB Agarkar,3
27,2010-03-30,Mumbai Indians,Brabourne Stadium,11,10,1,0,110.0,c Z Khan b SL Malinga,3
31,2010-04-02,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",28,26,4,0,107.69,b A Kumble,2
34,2010-04-04,Kolkata Knight Riders,Eden Gardens,18,13,3,0,138.46,b M Kartik,1
38,2010-04-07,Rajasthan Royals,Sawai Mansingh Stadium,20,14,4,0,142.86,c FY Fazal b SR Watson,1
