innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Punjab Kings,1,S Dhawan,8,9,JM Bairstow,8,6,17,15
1,Punjab Kings,2,P Simran Singh,25,17,S Dhawan,29,21,55,38
1,Punjab Kings,3,LS Livingstone,17,13,S Dhawan,8,6,26,19
1,Punjab Kings,4,S Dhawan,0,1,SM Curran,0,0,0,1
1,Punjab Kings,5,JM Sharma,26,17,SM Curran,23,17,52,34
1,Punjab Kings,6,Shashank Singh,3,2,JM Sharma,1,3,4,5
1,Punjab Kings,7,Harpreet Brar,2,2,Shashank Singh,18,6,22,8
2,Royal Challengers Bengaluru,1,V Kohli,21,9,F du Plessis,3,7,26,16
2,Royal Challengers Bengaluru,2,C Green,3,5,V Kohli,12,7,17,12
2,Royal Challengers Bengaluru,3,RM Patidar,18,18,V Kohli,17,17,43,35
2,Royal Challengers Bengaluru,4,GJ Maxwell,3,5,V Kohli,13,5,17,10
2,Royal Challengers Bengaluru,5,Anuj Rawat,11,12,V Kohli,14,11,27,23
2,Royal Challengers Bengaluru,6,Anuj Rawat,0,2,KD Karthik,0,0,0,2
2,Royal Challengers Bengaluru,7,MK Lomror,17,8,KD Karthik,28,10,48,18
