innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
2,15,2,Punjab Kings,Anuj Rawat,Harpreet Brar,MV Saidharshan Kumar,wicket,struck down,False
2,17,2,Royal Challengers Bengaluru,Anuj Rawat,SM Curran,MV Saidharshan Kumar,wicket,struck down,True
