match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2022-03-27,Mumbai Indians,"Brabourne Stadium, Mumbai",1,2,0,0,50.0,c TH David b TS Mills,4
10,2022-04-02,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",43,29,7,0,148.28,c A Manohar b LH Ferguson,4
15,2022-04-07,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",39,36,3,2,108.33,not out,4
19,2022-04-10,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",27,14,2,2,192.86,c UT Yadav b AD Russell,3
27,2022-04-16,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",34,17,3,2,200.0,c V Kohli b Mohammed Siraj,4
34,2022-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",44,24,4,2,183.33,c D Padikkal b M Prasidh Krishna,4
41,2022-04-28,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",2,5,0,0,40.0,c B Indrajith b UT Yadav,5
45,2022-05-01,Lucknow Super Giants,"Wankhede Stadium, Mumbai",44,30,7,1,146.67,b Mohsin Khan,4
50,2022-05-05,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",26,16,1,3,162.5,b S Gopal,4
55,2022-05-08,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",21,11,4,0,190.91,b MM Ali,4
58,2022-05-11,Rajasthan Royals,"Dr DY Patil Sports Academy, Mumbai",13,4,0,2,325.0,not out,4
64,2022-05-16,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",7,3,0,1,233.33,st JM Sharma b LS Livingstone,5
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",39,33,4,1,118.18,c Ishan Kishan b Ramandeep Singh,4
