innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,DA Warner,37,32,7,0,115.62,b AS Joseph,1
1,Delhi Capitals,PP Shaw,7,5,1,0,140.0,c AS Joseph b Mohammed Shami,2
1,Delhi Capitals,MR Marsh,4,4,1,0,100.0,b Mohammed Shami,3
1,Delhi Capitals,SN Khan,30,34,2,0,88.24,c J Little b Rashid Khan,4
1,Delhi Capitals,RR Rossouw,0,1,0,0,0.0,c R Tewatia b AS Joseph,5
1,Delhi Capitals,Abishek Porel,20,11,0,2,181.82,b Rashid Khan,6
1,Delhi Capitals,AR Patel,36,22,2,3,163.64,c DA Miller b Mohammed Shami,7
1,Delhi Capitals,Aman Hakim Khan,8,8,0,1,100.0,c HH Pandya b Rashid Khan,8
1,Delhi Capitals,Kuldeep Yadav,1,1,0,0,100.0,not out,9
1,Delhi Capitals,A Nortje,4,2,1,0,200.0,not out,10
2,Gujarat Titans,WP Saha,14,7,2,1,200.0,b A Nortje,1
2,Gujarat Titans,Shubman Gill,14,13,3,0,107.69,b A Nortje,2
2,Gujarat Titans,B Sai Sudharsan,62,48,4,2,129.17,not out,3
2,Gujarat Titans,HH Pandya,5,4,1,0,125.0,c Abishek Porel b KK Ahmed,4
2,Gujarat Titans,V Shankar,29,23,3,0,126.09,lbw b MR Marsh,5
2,Gujarat Titans,DA Miller,31,16,2,2,193.75,not out,6
