match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2008-04-19,Delhi Daredevils,Feroz Shah Kotla,3.0,0,25,0,8.33,10,0,0
6,2008-04-21,Kings XI Punjab,Sawai Mansingh Stadium,4.0,0,36,1,9.0,12,0,0
9,2008-04-24,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,55,0,13.75,7,2,0
12,2008-04-26,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,20,2,6.67,9,0,0
18,2008-05-01,Kolkata Knight Riders,Sawai Mansingh Stadium,4.0,0,29,0,7.25,6,0,0
24,2008-05-04,Chennai Super Kings,Sawai Mansingh Stadium,4.0,0,16,2,4.0,12,0,0
27,2008-05-07,Mumbai Indians,Dr DY Patil Sports Academy,3.0,0,21,0,7.0,8,1,0
30,2008-05-09,Deccan Chargers,Sawai Mansingh Stadium,4.0,0,28,1,7.0,9,0,0
33,2008-05-11,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,24,0,6.0,8,1,0
39,2008-05-17,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,21,2,5.25,12,0,0
44,2008-05-20,Kolkata Knight Riders,Eden Gardens,4.0,1,22,2,5.5,14,0,0
49,2008-05-24,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,55,1,13.75,3,0,1
56,2008-05-28,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,37,0,9.25,12,1,0
57,2008-05-30,Delhi Daredevils,Wankhede Stadium,4.0,0,17,3,4.25,16,0,0
59,2008-06-01,Chennai Super Kings,Dr DY Patil Sports Academy,2.0,0,14,0,7.0,3,0,0
