match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
30,2012-04-23,Royal Challengers Bangalore,Sawai Mansingh Stadium,4.0,0,29,0,7.25,9,0,0
60,2012-05-13,Pune Warriors,Sawai Mansingh Stadium,4.0,0,13,4,3.25,15,0,0
68,2012-05-18,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,20,1,5.0,12,0,0
72,2012-05-20,Mumbai Indians,Sawai Mansingh Stadium,2.0,0,24,0,12.0,3,0,0
