match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
13,2013-04-11,Rajasthan Royals,Subrata Roy Sahara Stadium,64,53,6,3,120.75,b JP Faulkner,2
15,2013-04-13,Mumbai Indians,Wankhede Stadium,0,1,0,0,0.0,b MG Johnson,1
19,2013-04-15,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",67,45,10,2,148.89,st MS Dhoni b RA Jadeja,2
22,2013-04-17,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,16,13,3,0,123.08,c Q de Kock b NLTC Perera,2
29,2013-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",64,42,8,2,152.38,c M Vohra b MS Gony,2
31,2013-04-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,18,15,4,0,120.0,c M Kartik b R Rampaul,2
39,2013-04-28,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,37,33,5,0,112.12,c KM Jadhav b IK Pathan,2
42,2013-04-30,Chennai Super Kings,Subrata Roy Sahara Stadium,15,9,2,1,166.67,c MS Dhoni b MM Sharma,2
46,2013-05-02,Royal Challengers Bangalore,Subrata Roy Sahara Stadium,15,11,1,1,136.36,b MC Henriques,2
50,2013-05-05,Rajasthan Royals,Sawai Mansingh Stadium,45,32,7,0,140.62,b KK Cooper,2
56,2013-05-09,Kolkata Knight Riders,Subrata Roy Sahara Stadium,5,5,1,0,100.0,b JH Kallis,2
58,2013-05-11,Mumbai Indians,Subrata Roy Sahara Stadium,10,11,2,0,90.91,c DR Smith b MG Johnson,2
65,2013-05-15,Kolkata Knight Riders,JSCA International Stadium Complex,48,32,2,3,150.0,b L Balaji,2
71,2013-05-19,Delhi Daredevils,Subrata Roy Sahara Stadium,52,34,3,4,152.94,c V Sehwag b S Kaul,2
