match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
15,2013-04-13,Mumbai Indians,Wankhede Stadium,2.0,0,11,1,5.5,5,0,0
19,2013-04-15,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1.0,0,9,0,9.0,0,0,0
31,2013-04-23,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,0,29,0,29.0,0,0,0
