match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2020-09-20,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,22,1,5.5,9,1,0
6,2020-09-24,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,32,3,8.0,12,2,0
9,2020-09-27,Rajasthan Royals,Sharjah Cricket Stadium,4.0,0,34,0,8.5,12,2,0
13,2020-10-01,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,37,0,9.25,8,1,0
18,2020-10-04,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,33,0,8.25,10,2,0
22,2020-10-08,Sunrisers Hyderabad,Dubai International Cricket Stadium,3.0,0,29,3,9.67,7,0,0
24,2020-10-10,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,25,1,6.25,7,0,0
31,2020-10-15,Royal Challengers Bangalore,Sharjah Cricket Stadium,3.0,0,29,0,9.67,5,2,0
36,2020-10-18,Mumbai Indians,Dubai International Cricket Stadium,2.0,0,12,1,6.0,5,0,0
38,2020-10-20,Delhi Capitals,Dubai International Cricket Stadium,3.0,0,24,0,8.0,4,0,0
43,2020-10-24,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,13,1,3.25,14,0,0
46,2020-10-26,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,1,20,2,5.0,11,0,0
50,2020-10-30,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,27,0,6.75,10,1,0
53,2020-11-01,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,39,0,9.75,5,1,0
