innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,JJ Bumrah,4.0,0,26,0,6.5,7,0,0
1,Mumbai Indians,JL Pattinson,3.0,0,37,0,12.33,6,3,0
1,Mumbai Indians,KA Pollard,1.0,0,10,0,10.0,0,0,0
1,Mumbai Indians,KH Pandya,4.0,0,26,2,6.5,8,0,0
1,Mumbai Indians,RD Chahar,4.0,0,27,0,6.75,3,0,0
1,Mumbai Indians,TA Boult,4.0,0,36,1,9.0,9,2,0
2,Delhi Capitals,A Nortje,4.0,0,28,0,7.0,11,1,0
2,Delhi Capitals,AR Patel,3.0,0,24,1,8.0,6,0,0
2,Delhi Capitals,HV Patel,2.0,0,20,0,10.0,1,0,0
2,Delhi Capitals,K Rabada,4.0,0,28,2,7.0,13,3,0
2,Delhi Capitals,MP Stoinis,2.4,0,31,1,11.62,2,0,0
2,Delhi Capitals,R Ashwin,4.0,0,35,1,8.75,4,0,0
