innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,4,3,S Dhawan,0,0,4,3
1,Delhi Capitals,2,AM Rahane,15,15,S Dhawan,3,8,20,23
1,Delhi Capitals,3,SS Iyer,42,33,S Dhawan,42,29,85,62
1,Delhi Capitals,4,MP Stoinis,13,8,S Dhawan,6,3,21,11
1,Delhi Capitals,5,S Dhawan,18,12,AT Carey,14,9,32,21
2,Mumbai Indians,1,RG Sharma,5,12,Q de Kock,25,18,31,30
2,Mumbai Indians,2,Q de Kock,28,18,SA Yadav,18,11,46,29
2,Mumbai Indians,3,SA Yadav,35,21,Ishan Kishan,16,10,53,31
2,Mumbai Indians,4,HH Pandya,0,2,Ishan Kishan,0,0,0,2
2,Mumbai Indians,5,KA Pollard,9,8,Ishan Kishan,12,5,22,13
2,Mumbai Indians,6,KH Pandya,12,7,KA Pollard,2,6,14,13
