innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,50,1,30,10.0,5,3
1,Delhi Capitals,middle,66,1,54,7.33,5,11
1,Delhi Capitals,powerplay,46,2,36,7.67,8,19
2,Mumbai Indians,death,67,3,42,9.57,9,11
2,Mumbai Indians,middle,56,1,41,8.2,7,9
2,Mumbai Indians,powerplay,43,1,35,7.37,5,17
