match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
2,Mumbai Indians,GC Smith,26,22,4,0,118.18,c & b R Sathish
2,Mumbai Indians,SA Asnodkar,0,0,0,0,0.0,run out (R Sathish)
2,Mumbai Indians,NV Ojha,12,12,2,0,100.0,c Z Khan b AG Murtaza
2,Mumbai Indians,AA Jhunjhunwala,14,11,1,1,127.27,b SL Malinga
2,Mumbai Indians,YK Pathan,100,37,9,8,270.27,run out (R Sathish)
2,Mumbai Indians,P Dogra,41,29,2,2,141.38,run out (SL Malinga)
2,Mumbai Indians,AD Mascarenhas,9,7,0,0,128.57,not out
2,Mumbai Indians,A Uniyal,0,1,0,0,0.0,b SL Malinga
2,Mumbai Indians,SK Warne,1,1,0,0,100.0,not out
6,Delhi Daredevils,SA Asnodkar,5,4,1,0,125.0,c TM Dilshan b DP Nannes
6,Delhi Daredevils,GC Smith,18,17,3,0,105.88,c V Sehwag b PJ Sangwan
6,Delhi Daredevils,NV Ojha,24,14,4,1,171.43,b A Mishra
6,Delhi Daredevils,YK Pathan,0,5,0,0,0.0,c AB de Villiers b MF Maharoof
6,Delhi Daredevils,AA Jhunjhunwala,53,45,5,1,117.78,not out
6,Delhi Daredevils,P Dogra,29,26,1,2,111.54,"run out (G Gambhir, A Mishra)"
6,Delhi Daredevils,AD Mascarenhas,3,3,0,0,100.0,"run out (A Mishra, KD Karthik)"
6,Delhi Daredevils,A Uniyal,4,6,0,0,66.67,not out
10,Royal Challengers Bangalore,NV Ojha,16,18,1,0,88.89,c RV Uthappa b JH Kallis
10,Royal Challengers Bangalore,MJ Lumb,10,18,1,0,55.56,st MV Boucher b A Kumble
10,Royal Challengers Bangalore,DR Martyn,19,24,1,0,79.17,b P Kumar
10,Royal Challengers Bangalore,AA Jhunjhunwala,5,7,1,0,71.43,b JH Kallis
10,Royal Challengers Bangalore,YK Pathan,26,24,1,2,108.33,run out (V Kohli)
10,Royal Challengers Bangalore,P Dogra,3,9,0,0,33.33,b P Kumar
10,Royal Challengers Bangalore,S Narwal,0,1,0,0,0.0,c MK Pandey b P Kumar
10,Royal Challengers Bangalore,SK Warne,4,7,0,0,57.14,b A Kumble
10,Royal Challengers Bangalore,M Morkel,2,9,0,0,22.22,st MV Boucher b A Kumble
10,Royal Challengers Bangalore,MM Patel,0,2,0,0,0.0,"run out (R Dravid, MV Boucher)"
10,Royal Challengers Bangalore,SK Trivedi,0,1,0,0,0.0,not out
13,Kolkata Knight Riders,MJ Lumb,0,1,0,0,0.0,lbw b AB Dinda
13,Kolkata Knight Riders,NV Ojha,27,18,5,0,150.0,"run out (AD Mathews, M Kartik)"
13,Kolkata Knight Riders,FY Fazal,31,23,6,0,134.78,c CA Pujara b SE Bond
13,Kolkata Knight Riders,AA Jhunjhunwala,45,36,5,0,125.0,c SC Ganguly b I Sharma
13,Kolkata Knight Riders,YK Pathan,15,14,2,0,107.14,c BJ Hodge b AB Dinda
13,Kolkata Knight Riders,AC Voges,37,22,2,2,168.18,not out
13,Kolkata Knight Riders,P Dogra,0,1,0,0,0.0,c WP Saha b I Sharma
13,Kolkata Knight Riders,SK Warne,1,2,0,0,50.0,c MK Tiwary b SE Bond
13,Kolkata Knight Riders,MM Patel,4,3,0,0,133.33,not out
19,Kings XI Punjab,MJ Lumb,41,30,7,0,136.67,st KC Sangakkara b PP Chawla
19,Kings XI Punjab,NV Ojha,13,10,3,0,130.0,c SJ Srivastava b S Sreesanth
19,Kings XI Punjab,FY Fazal,45,38,5,1,118.42,run out (PP Chawla)
19,Kings XI Punjab,YK Pathan,28,19,1,1,147.37,c Yuvraj Singh b SJ Srivastava
19,Kings XI Punjab,AC Voges,45,24,5,1,187.5,not out
19,Kings XI Punjab,P Dogra,1,1,0,0,100.0,"run out (PP Chawla, IK Pathan)"
22,Deccan Chargers,MJ Lumb,45,32,7,0,140.62,"run out (RP Singh, AC Gilchrist)"
22,Deccan Chargers,NV Ojha,14,17,1,1,82.35,st AC Gilchrist b PP Ojha
22,Deccan Chargers,YK Pathan,73,34,2,8,214.71,not out
22,Deccan Chargers,FY Fazal,8,11,1,0,72.73,not out
24,Chennai Super Kings,MJ Lumb,30,16,3,2,187.5,c T Thushara b JA Morkel
24,Chennai Super Kings,NV Ojha,80,49,6,5,163.27,c Joginder Sharma b T Thushara
24,Chennai Super Kings,FY Fazal,17,18,1,0,94.44,c M Vijay b SB Jakati
24,Chennai Super Kings,YK Pathan,8,6,1,0,133.33,c SK Raina b SB Jakati
