match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2013-04-04,Mumbai Indians,M Chinnaswamy Stadium,92,58,11,5,158.62,not out,1
7,2013-04-07,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1,2,0,0,50.0,c PA Patel b GH Vihari,1
9,2013-04-09,Sunrisers Hyderabad,M Chinnaswamy Stadium,13,15,2,0,86.67,c PA Patel b I Sharma,2
12,2013-04-11,Kolkata Knight Riders,M Chinnaswamy Stadium,85,50,4,9,170.0,not out,1
16,2013-04-13,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4,10,1,0,40.0,c MS Dhoni b CH Morris,1
21,2013-04-16,Delhi Daredevils,M Chinnaswamy Stadium,13,9,0,2,144.44,c UT Yadav b M Morkel,1
27,2013-04-20,Rajasthan Royals,M Chinnaswamy Stadium,49,44,4,1,111.36,not out,2
31,2013-04-23,Pune Warriors,M Chinnaswamy Stadium,175,66,13,17,265.15,not out,1
37,2013-04-27,Mumbai Indians,Wankhede Stadium,18,20,2,1,90.0,c AT Rayudu b Harbhajan Singh,1
40,2013-04-29,Rajasthan Royals,Sawai Mansingh Stadium,34,16,6,1,212.5,c SV Samson b SR Watson,2
46,2013-05-02,Pune Warriors,Subrata Roy Sahara Stadium,21,21,2,1,100.0,c B Kumar b TL Suman,2
51,2013-05-06,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",61,33,6,3,184.85,b MS Gony,2
57,2013-05-10,Delhi Daredevils,Feroz Shah Kotla,4,7,1,0,57.14,b IK Pathan,2
60,2013-05-12,Kolkata Knight Riders,JSCA International Stadium Complex,33,36,1,1,91.67,st MS Bisla b SP Narine,2
63,2013-05-14,Kings XI Punjab,M Chinnaswamy Stadium,77,53,4,6,145.28,b P Awana,2
70,2013-05-18,Chennai Super Kings,M Chinnaswamy Stadium,28,13,0,4,215.38,c MEK Hussey b DJ Bravo,2
