innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,16,4.3
1,Royal Challengers Bangalore,2,MM Ali,28,6.2
1,Royal Challengers Bangalore,3,AB de Villiers,38,8.2
1,Royal Challengers Bangalore,4,SO Hetmyer,39,8.6
1,Royal Challengers Bangalore,5,S Dube,45,10.2
1,Royal Challengers Bangalore,6,C de Grandhomme,50,11.3
1,Royal Challengers Bangalore,7,Navdeep Saini,53,12.1
1,Royal Challengers Bangalore,8,YS Chahal,59,14.4
1,Royal Challengers Bangalore,9,UT Yadav,70,17.5
1,Royal Challengers Bangalore,10,PA Patel,70,18.1
2,Chennai Super Kings,1,SR Watson,8,3.1
2,Chennai Super Kings,2,SK Raina,40,10.2
2,Chennai Super Kings,3,AT Rayudu,59,15.2
