innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DJ Bravo,0.1,1,0,1,0.0,1,0,0
1,Chennai Super Kings,DL Chahar,4.0,0,17,0,4.25,12,0,1
1,Chennai Super Kings,Harbhajan Singh,4.0,0,20,3,5.0,11,0,0
1,Chennai Super Kings,Imran Tahir,4.0,1,9,3,2.25,18,0,0
1,Chennai Super Kings,RA Jadeja,4.0,0,15,2,3.75,14,0,0
1,Chennai Super Kings,SK Raina,1.0,0,6,0,6.0,1,0,0
2,Royal Challengers Bangalore,MM Ali,4.0,0,19,1,4.75,15,0,0
2,Royal Challengers Bangalore,Mohammed Siraj,2.0,1,5,1,2.5,8,0,0
2,Royal Challengers Bangalore,Navdeep Saini,4.0,0,24,0,6.0,15,1,1
2,Royal Challengers Bangalore,S Dube,0.4,0,3,0,4.5,2,1,0
2,Royal Challengers Bangalore,UT Yadav,3.0,0,13,0,4.33,9,1,0
2,Royal Challengers Bangalore,YS Chahal,4.0,1,6,1,1.5,18,0,0
