innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Royal Challengers Bengaluru,death,64,3,30,12.8,10,4
1,Royal Challengers Bengaluru,middle,81,3,54,9.0,7,8
1,Royal Challengers Bengaluru,powerplay,61,1,36,10.17,9,9
2,Sunrisers Hyderabad,death,39,1,30,7.8,4,12
2,Sunrisers Hyderabad,middle,70,3,54,7.78,7,18
2,Sunrisers Hyderabad,powerplay,62,4,36,10.33,8,13
