innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bengaluru,V Kohli,51,43,4,1,118.6,c Abdul Samad b JD Unadkat,1
1,Royal Challengers Bengaluru,F du Plessis,25,12,3,1,208.33,c AK Markram b T Natarajan,2
1,Royal Challengers Bengaluru,WG Jacks,6,9,0,0,66.67,b M Markande,3
1,Royal Challengers Bengaluru,RM Patidar,50,20,2,5,250.0,c Abdul Samad b JD Unadkat,4
1,Royal Challengers Bengaluru,C Green,37,20,5,0,185.0,not out,5
1,Royal Challengers Bengaluru,MK Lomror,7,4,1,0,175.0,c PJ Cummins b JD Unadkat,6
1,Royal Challengers Bengaluru,KD Karthik,11,6,2,0,183.33,c Abdul Samad b PJ Cummins,7
1,Royal Challengers Bengaluru,Swapnil Singh,12,6,1,1,200.0,c Abhishek Sharma b T Natarajan,8
2,Sunrisers Hyderabad,Abhishek Sharma,31,13,3,2,238.46,c KD Karthik b Yash Dayal,1
2,Sunrisers Hyderabad,TM Head,1,3,0,0,33.33,c KV Sharma b WG Jacks,2
2,Sunrisers Hyderabad,AK Markram,7,8,1,0,87.5,lbw b Swapnil Singh,3
2,Sunrisers Hyderabad,Nithish Kumar Reddy,13,13,0,1,100.0,b KV Sharma,4
2,Sunrisers Hyderabad,H Klaasen,7,3,0,1,233.33,c C Green b Swapnil Singh,5
2,Sunrisers Hyderabad,Shahbaz Ahmed,40,37,1,1,108.11,not out,6
2,Sunrisers Hyderabad,Abdul Samad,10,6,0,1,166.67,c & b KV Sharma,7
2,Sunrisers Hyderabad,PJ Cummins,31,15,1,3,206.67,c Mohammed Siraj b C Green,8
2,Sunrisers Hyderabad,B Kumar,13,13,3,0,100.0,c Mohammed Siraj b C Green,9
2,Sunrisers Hyderabad,JD Unadkat,8,10,1,0,80.0,not out,10
