innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,G Gambhir,56,36,4,2,155.56,c M Manhas b M Kartik,1
1,Kolkata Knight Riders,BB McCullum,42,43,5,1,97.67,lbw b AD Mathews,2
1,Kolkata Knight Riders,YK Pathan,11,15,0,0,73.33,c SPD Smith b B Kumar,3
1,Kolkata Knight Riders,JH Kallis,1,4,0,0,25.0,b AD Mathews,4
1,Kolkata Knight Riders,DB Das,15,18,0,1,83.33,not out,5
1,Kolkata Knight Riders,LR Shukla,0,1,0,0,0.0,c SC Ganguly b B Kumar,6
1,Kolkata Knight Riders,MK Tiwary,6,4,0,0,150.0,not out,7
2,Pune Warriors,RV Uthappa,17,14,2,0,121.43,c LR Shukla b M de Lange,1
2,Pune Warriors,MJ Clarke,1,2,0,0,50.0,b M de Lange,2
2,Pune Warriors,MK Pandey,17,15,2,0,113.33,c DB Das b Iqbal Abdulla,3
2,Pune Warriors,SPD Smith,14,16,1,0,87.5,lbw b SP Narine,4
2,Pune Warriors,M Manhas,1,3,0,0,33.33,c Iqbal Abdulla b JH Kallis,5
2,Pune Warriors,AD Mathews,35,27,0,3,129.63,c LR Shukla b M de Lange,6
2,Pune Warriors,SC Ganguly,36,35,4,1,102.86,c Iqbal Abdulla b R Bhatia,7
2,Pune Warriors,WD Parnell,1,2,0,0,50.0,"run out (LR Shukla, BB McCullum)",8
2,Pune Warriors,B Kumar,11,7,2,0,157.14,not out,9
