innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Sohal,6,4,S Dhawan,8,5,14,9
1,Deccan Chargers,2,KC Sangakkara,49,35,S Sohal,40,28,92,63
1,Deccan Chargers,3,CL White,6,7,S Sohal,16,9,23,16
1,Deccan Chargers,4,CL White,18,13,DT Christian,8,11,27,24
1,Deccan Chargers,5,B Chipli,5,3,CL White,7,5,12,8
2,Delhi Daredevils,1,DA Warner,16,16,V Sehwag,12,7,28,23
2,Delhi Daredevils,2,NV Ojha,2,4,DA Warner,3,3,5,7
2,Delhi Daredevils,3,DA Warner,5,4,AJ Finch,0,1,5,5
2,Delhi Daredevils,4,Y Venugopal Rao,21,23,DA Warner,22,17,52,40
2,Delhi Daredevils,5,IK Pathan,2,3,DA Warner,5,8,9,11
2,Delhi Daredevils,6,JR Hopes,9,5,IK Pathan,3,6,13,11
2,Delhi Daredevils,7,Y Nagar,23,11,JR Hopes,8,9,32,20
2,Delhi Daredevils,8,M Morkel,8,3,JR Hopes,0,0,8,3
