innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,11,3.2
1,Rajasthan Royals,2,SV Samson,132,12.4
1,Rajasthan Royals,3,DA Miller,134,12.6
1,Rajasthan Royals,4,RV Uthappa,149,15.1
1,Rajasthan Royals,5,R Tewatia,167,17.2
1,Rajasthan Royals,6,R Parag,173,17.6
1,Rajasthan Royals,7,SPD Smith,178,19.2
2,Chennai Super Kings,1,SR Watson,56,7.4
2,Chennai Super Kings,2,M Vijay,58,8.3
2,Chennai Super Kings,3,SM Curran,77,9.5
2,Chennai Super Kings,4,RD Gaikwad,77,9.6
2,Chennai Super Kings,5,KM Jadhav,114,14.4
2,Chennai Super Kings,6,F du Plessis,179,19.5
