innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,Iqbal Abdulla,4.0,0,30,1,7.5,10,0,0
1,Kolkata Knight Riders,JH Kallis,3.0,0,21,0,7.0,5,1,0
1,Kolkata Knight Riders,L Balaji,3.0,1,7,0,2.33,13,2,0
1,Kolkata Knight Riders,R Bhatia,2.0,0,22,1,11.0,2,0,0
1,Kolkata Knight Riders,R McLaren,4.0,0,60,2,15.0,7,2,0
1,Kolkata Knight Riders,SP Narine,4.0,0,29,0,7.25,10,1,0
2,Mumbai Indians,AN Ahmed,3.0,0,18,1,6.0,11,0,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,27,3,6.75,10,0,0
2,Mumbai Indians,MG Johnson,4.0,0,13,2,3.25,14,0,0
2,Mumbai Indians,PP Ojha,4.0,0,23,2,5.75,11,0,0
2,Mumbai Indians,SL Malinga,3.2,0,15,1,4.5,9,0,0
