match_number,date,opponent,catches,stumpings,run_outs
1,2009-04-18,Mumbai Indians,1,0,0
5,2009-04-20,Royal Challengers Bangalore,0,1,1
9,2009-04-23,Delhi Daredevils,1,0,0
16,2009-04-27,Deccan Chargers,1,0,0
26,2009-05-02,Delhi Daredevils,0,1,0
37,2009-05-09,Rajasthan Royals,0,2,0
44,2009-05-14,Royal Challengers Bangalore,1,0,1
47,2009-05-16,Mumbai Indians,0,0,1
51,2009-05-18,Kolkata Knight Riders,0,0,1
