innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Lucknow Super Giants,Avesh Khan,4.0,0,44,1,11.0,9,1,0
1,Lucknow Super Giants,DS Rathi,4.0,0,25,1,6.25,8,0,0
1,Lucknow Super Giants,M Siddharth,4.0,0,34,1,8.5,9,1,0
1,Lucknow Super Giants,Mohammed Shami,4.0,0,27,0,6.75,8,1,0
1,Lucknow Super Giants,Prince Yadav,4.0,0,47,1,11.75,5,3,0
2,Kolkata Knight Riders,AS Roy,4.0,0,32,2,8.0,8,4,0
2,Kolkata Knight Riders,C Green,2.0,0,28,1,14.0,4,1,1
2,Kolkata Knight Riders,Kartik Tyagi,3.0,0,31,1,10.33,6,0,0
2,Kolkata Knight Riders,Navdeep Saini,3.0,0,37,0,12.33,5,1,0
2,Kolkata Knight Riders,SP Narine,4.0,0,13,1,3.25,14,0,0
2,Kolkata Knight Riders,VG Arora,4.0,0,38,2,9.5,11,0,0
