innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,AM Rahane,41,24,4,2,170.83,c Mohammed Shami b DS Rathi,1
1,Kolkata Knight Riders,FH Allen,9,8,2,0,112.5,c DS Rathi b Prince Yadav,2
1,Kolkata Knight Riders,A Raghuvanshi,45,33,5,2,136.36,c AK Markram b M Siddharth,3
1,Kolkata Knight Riders,C Green,32,24,3,1,133.33,not out,4
1,Kolkata Knight Riders,RK Singh,4,7,0,0,57.14,b Avesh Khan,5
1,Kolkata Knight Riders,R Powell,39,24,4,2,162.5,not out,6
2,Lucknow Super Giants,MR Marsh,15,11,1,1,136.36,c A Raghuvanshi b VG Arora,1
2,Lucknow Super Giants,AK Markram,22,15,2,1,146.67,c R Powell b VG Arora,2
2,Lucknow Super Giants,RR Pant,10,9,1,0,111.11,c Kartik Tyagi b C Green,3
2,Lucknow Super Giants,A Badoni,54,34,7,2,158.82,c RK Singh b AS Roy,4
2,Lucknow Super Giants,N Pooran,13,15,0,1,86.67,c Ramandeep Singh b Kartik Tyagi,5
2,Lucknow Super Giants,Abdul Samad,2,4,0,0,50.0,b AS Roy,6
2,Lucknow Super Giants,MD Choudhary,54,27,2,7,200.0,not out,7
2,Lucknow Super Giants,Mohammed Shami,1,3,0,0,33.33,c AS Roy b SP Narine,8
2,Lucknow Super Giants,Avesh Khan,1,3,0,0,33.33,not out,9
