match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2024-03-24,Lucknow Super Giants,"Sawai Mansingh Stadium, Jaipur",3.0,0,25,1,8.33,6,1,0
9,2024-03-28,Delhi Capitals,"Sawai Mansingh Stadium, Jaipur",3.0,0,19,2,6.33,7,0,0
14,2024-04-01,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,11,3,2.75,16,0,0
19,2024-04-06,Royal Challengers Bengaluru,"Sawai Mansingh Stadium, Jaipur",4.0,0,34,2,8.5,8,1,0
24,2024-04-10,Gujarat Titans,"Sawai Mansingh Stadium, Jaipur",4.0,0,43,2,10.75,3,1,0
27,2024-04-13,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,31,1,7.75,5,2,1
31,2024-04-16,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,54,1,13.5,4,1,0
38,2024-04-22,Mumbai Indians,"Sawai Mansingh Stadium, Jaipur",4.0,0,48,1,12.0,6,1,0
44,2024-04-27,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,41,0,10.25,3,1,0
50,2024-05-02,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,62,0,15.5,6,1,0
56,2024-05-07,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,48,1,12.0,5,0,0
61,2024-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,22,1,5.5,8,1,0
65,2024-05-15,Punjab Kings,"Barsapara Cricket Stadium, Guwahati",4.0,0,31,2,7.75,5,1,0
71,2024-05-22,Royal Challengers Bengaluru,"Narendra Modi Stadium, Ahmedabad",4.0,0,43,1,10.75,7,0,0
72,2024-05-24,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,34,0,8.5,9,2,0
