innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,SA Yadav,47,28,E Lewis,43,28,91,56
1,Mumbai Indians,2,RG Sharma,11,11,SA Yadav,3,3,15,14
1,Mumbai Indians,3,SA Yadav,9,8,HH Pandya,12,8,21,16
1,Mumbai Indians,4,KH Pandya,14,11,HH Pandya,10,4,24,15
1,Mumbai Indians,5,JP Duminy,13,11,HH Pandya,13,8,30,19
2,Kolkata Knight Riders,1,CA Lynn,17,13,Shubman Gill,7,4,28,17
2,Kolkata Knight Riders,2,RV Uthappa,0,1,Shubman Gill,0,1,0,2
2,Kolkata Knight Riders,3,RV Uthappa,54,34,N Rana,29,22,84,56
2,Kolkata Knight Riders,4,N Rana,2,5,KD Karthik,1,1,3,6
2,Kolkata Knight Riders,5,KD Karthik,7,9,AD Russell,9,10,16,19
2,Kolkata Knight Riders,6,KD Karthik,23,12,SP Narine,5,4,32,16
2,Kolkata Knight Riders,7,KD Karthik,5,4,PP Chawla,0,0,5,4
