innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,ST Jayasuriya,19,4.2
1,Mumbai Indians,2,Harbhajan Singh,40,6.5
1,Mumbai Indians,3,SR Tendulkar,54,8.5
1,Mumbai Indians,4,AM Nayar,71,12.4
1,Mumbai Indians,5,GR Napier,96,16.5
1,Mumbai Indians,6,AM Rahane,131,19.5
2,Kolkata Knight Riders,1,SC Ganguly,1,1.4
2,Kolkata Knight Riders,2,CH Gayle,8,3.2
2,Kolkata Knight Riders,3,MN van Wyk,97,15.5
2,Kolkata Knight Riders,4,LR Shukla,119,18.2
2,Kolkata Knight Riders,5,BJ Hodge,130,19.6
2,Kolkata Knight Riders,6,BB McCullum,132,20.3
