innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,ST Jayasuriya,6,8,SR Tendulkar,8,12,19,20
1,Mumbai Indians,2,Harbhajan Singh,6,7,SR Tendulkar,14,8,21,15
1,Mumbai Indians,3,AM Nayar,1,2,SR Tendulkar,12,10,14,12
1,Mumbai Indians,4,JP Duminy,7,12,AM Nayar,9,11,17,23
1,Mumbai Indians,5,GR Napier,15,16,JP Duminy,8,9,25,25
1,Mumbai Indians,6,JP Duminy,22,11,AM Rahane,10,8,35,18
1,Mumbai Indians,7,JP Duminy,15,5,Z Khan,2,2,17,7
2,Kolkata Knight Riders,1,CH Gayle,1,3,SC Ganguly,0,1,1,4
2,Kolkata Knight Riders,2,BJ Hodge,1,6,CH Gayle,6,4,7,10
2,Kolkata Knight Riders,3,MN van Wyk,32,35,BJ Hodge,51,40,89,75
2,Kolkata Knight Riders,4,BJ Hodge,14,9,LR Shukla,6,7,22,15
2,Kolkata Knight Riders,5,BB McCullum,4,5,BJ Hodge,7,5,11,10
2,Kolkata Knight Riders,6,BB McCullum,1,2,WP Saha,1,1,2,3
2,Kolkata Knight Riders,7,WP Saha,7,3,AB Agarkar,0,0,7,3
