innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,PD Salt,5,3,1,0,166.67,c Tilak Varma b N Thushara,1
1,Kolkata Knight Riders,SP Narine,8,8,0,1,100.0,b HH Pandya,2
1,Kolkata Knight Riders,A Raghuvanshi,13,6,0,2,216.67,c SA Yadav b N Thushara,3
1,Kolkata Knight Riders,SS Iyer,6,4,1,0,150.0,c TH David b N Thushara,4
1,Kolkata Knight Riders,VR Iyer,70,52,6,3,134.62,b JJ Bumrah,5
1,Kolkata Knight Riders,RK Singh,9,8,2,0,112.5,c & b PP Chawla,6
1,Kolkata Knight Riders,MK Pandey,42,31,2,2,135.48,c D Brevis b HH Pandya,7
1,Kolkata Knight Riders,AD Russell,7,2,0,1,350.0,"run out (N Thushara, HH Pandya)",8
1,Kolkata Knight Riders,Ramandeep Singh,2,4,0,0,50.0,c G Coetzee b JJ Bumrah,9
1,Kolkata Knight Riders,MA Starc,0,2,0,0,0.0,b JJ Bumrah,10
2,Mumbai Indians,Ishan Kishan,13,7,1,1,185.71,b MA Starc,1
2,Mumbai Indians,RG Sharma,11,12,0,1,91.67,c MK Pandey b SP Narine,2
2,Mumbai Indians,Naman Dhir,11,11,2,0,100.0,b CV Varun,3
2,Mumbai Indians,SA Yadav,56,35,6,2,160.0,c PD Salt b AD Russell,4
2,Mumbai Indians,Tilak Varma,4,6,0,0,66.67,c SP Narine b CV Varun,5
2,Mumbai Indians,N Wadhera,6,11,1,0,54.55,b SP Narine,6
2,Mumbai Indians,HH Pandya,1,3,0,0,33.33,c MK Pandey b AD Russell,7
2,Mumbai Indians,TH David,24,20,1,1,120.0,c SS Iyer b MA Starc,8
2,Mumbai Indians,G Coetzee,8,7,0,1,114.29,b MA Starc,9
2,Mumbai Indians,PP Chawla,0,1,0,0,0.0,c SP Narine b MA Starc,10
2,Mumbai Indians,JJ Bumrah,1,1,0,0,100.0,not out,11
