innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,PD Salt,5,3,SP Narine,0,1,7,4
1,Kolkata Knight Riders,2,A Raghuvanshi,13,6,SP Narine,1,4,15,10
1,Kolkata Knight Riders,3,SS Iyer,6,4,SP Narine,0,0,6,4
1,Kolkata Knight Riders,4,SP Narine,7,3,VR Iyer,8,5,15,8
1,Kolkata Knight Riders,5,RK Singh,9,8,VR Iyer,5,3,14,11
1,Kolkata Knight Riders,6,MK Pandey,42,31,VR Iyer,38,31,83,61
1,Kolkata Knight Riders,7,AD Russell,7,2,VR Iyer,6,2,13,4
1,Kolkata Knight Riders,8,Ramandeep Singh,2,4,VR Iyer,0,0,2,4
1,Kolkata Knight Riders,9,MA Starc,0,2,VR Iyer,0,0,0,2
1,Kolkata Knight Riders,10,VR Iyer,13,11,VG Arora,0,0,14,11
2,Mumbai Indians,1,Ishan Kishan,13,7,RG Sharma,2,3,16,10
2,Mumbai Indians,2,Naman Dhir,11,11,RG Sharma,8,4,22,15
2,Mumbai Indians,3,SA Yadav,7,5,RG Sharma,1,5,8,10
2,Mumbai Indians,4,Tilak Varma,4,6,SA Yadav,11,11,15,17
2,Mumbai Indians,5,N Wadhera,6,11,SA Yadav,2,2,9,13
2,Mumbai Indians,6,HH Pandya,1,3,SA Yadav,0,0,1,3
2,Mumbai Indians,7,TH David,10,9,SA Yadav,36,17,49,25
2,Mumbai Indians,8,G Coetzee,8,6,TH David,14,11,24,17
2,Mumbai Indians,9,PP Chawla,0,1,G Coetzee,0,0,0,1
2,Mumbai Indians,10,JJ Bumrah,1,1,G Coetzee,0,1,1,2
