innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,PD Salt,7,1.4
1,Kolkata Knight Riders,2,A Raghuvanshi,22,3.2
1,Kolkata Knight Riders,3,SS Iyer,28,3.6
1,Kolkata Knight Riders,4,SP Narine,43,5.2
1,Kolkata Knight Riders,5,RK Singh,57,7.1
1,Kolkata Knight Riders,6,MK Pandey,140,17.2
1,Kolkata Knight Riders,7,AD Russell,153,17.6
1,Kolkata Knight Riders,8,Ramandeep Singh,155,18.4
1,Kolkata Knight Riders,9,MA Starc,155,18.6
1,Kolkata Knight Riders,10,VR Iyer,169,20.5
2,Mumbai Indians,1,Ishan Kishan,16,2.4
2,Mumbai Indians,2,Naman Dhir,38,5.1
2,Mumbai Indians,3,RG Sharma,46,6.5
2,Mumbai Indians,4,Tilak Varma,61,9.4
2,Mumbai Indians,5,N Wadhera,70,11.5
2,Mumbai Indians,6,HH Pandya,71,12.2
2,Mumbai Indians,7,SA Yadav,120,16.3
2,Mumbai Indians,8,TH David,144,19.2
2,Mumbai Indians,9,PP Chawla,144,19.3
2,Mumbai Indians,10,G Coetzee,145,19.5
