innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kings XI Punjab,BA Bhatt,3.0,0,33,0,11.0,3,0,0
1,Kings XI Punjab,P Kumar,3.0,0,26,0,8.67,6,1,0
1,Kings XI Punjab,PC Valthaty,4.0,0,24,1,6.0,8,1,0
1,Kings XI Punjab,PP Chawla,4.0,0,48,0,12.0,3,1,0
1,Kings XI Punjab,R McLaren,2.0,0,24,0,12.0,0,0,0
1,Kings XI Punjab,RJ Harris,4.0,0,35,1,8.75,6,0,0
2,Deccan Chargers,A Mishra,4.0,1,9,4,2.25,16,0,0
2,Deccan Chargers,Anand Rajan,2.0,0,23,0,11.5,8,1,0
2,Deccan Chargers,DT Christian,3.0,0,21,2,7.0,9,1,0
2,Deccan Chargers,DW Steyn,3.0,0,13,1,4.33,11,0,0
2,Deccan Chargers,JP Duminy,4.0,0,23,1,5.75,11,0,0
2,Deccan Chargers,PP Ojha,3.0,0,25,1,8.33,7,0,0
