innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,S Dhawan,55,39,DB Ravi Teja,60,41,131,80
1,Deccan Chargers,2,JP Duminy,12,10,S Dhawan,15,7,27,17
1,Deccan Chargers,3,S Dhawan,25,11,CL White,15,12,40,23
2,Kings XI Punjab,1,PC Valthaty,5,6,AC Gilchrist,4,4,9,10
2,Kings XI Punjab,2,SE Marsh,13,8,AC Gilchrist,0,0,13,8
2,Kings XI Punjab,3,AC Gilchrist,47,33,KD Karthik,11,13,61,46
2,Kings XI Punjab,4,R McLaren,1,1,KD Karthik,0,1,1,2
2,Kings XI Punjab,5,R McLaren,4,8,AM Nayar,3,7,7,15
2,Kings XI Punjab,6,Mandeep Singh,7,7,R McLaren,4,5,11,12
2,Kings XI Punjab,7,Mandeep Singh,0,1,PP Chawla,0,0,0,1
2,Kings XI Punjab,8,RJ Harris,0,1,PP Chawla,0,0,0,1
2,Kings XI Punjab,9,P Kumar,0,7,PP Chawla,1,1,2,8
2,Kings XI Punjab,10,BA Bhatt,0,5,PP Chawla,12,6,12,11
