innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Pune Warriors,AC Thomas,4.0,0,46,0,11.5,6,1,1
1,Pune Warriors,AD Mathews,3.0,0,14,1,4.67,9,1,0
1,Pune Warriors,B Kumar,4.0,0,40,0,10.0,7,1,0
1,Pune Warriors,K Upadhyay,4.0,0,33,0,8.25,10,0,0
1,Pune Warriors,MJ Clarke,1.0,0,5,0,5.0,4,0,0
1,Pune Warriors,R Sharma,4.0,0,31,1,7.75,8,1,0
2,Royal Challengers Bangalore,HV Patel,4.0,0,36,1,9.0,7,0,0
2,Royal Challengers Bangalore,KP Appanna,4.0,0,30,1,7.5,8,1,0
2,Royal Challengers Bangalore,M Muralitharan,4.0,0,16,2,4.0,11,0,0
2,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,32,3,8.0,8,0,0
2,Royal Challengers Bangalore,Z Khan,4.0,0,21,2,5.25,11,0,0
