match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Royal Challengers Bangalore,MA Chidambaram Stadium,4.0,0,17,0,4.25,12,0,1
5,2019-03-26,Delhi Capitals,Arun Jaitley Stadium,4.0,0,20,1,5.0,12,1,0
12,2019-03-31,Rajasthan Royals,MA Chidambaram Stadium,4.0,1,19,2,4.75,12,1,0
15,2019-04-03,Mumbai Indians,Wankhede Stadium,3.0,0,21,1,7.0,8,0,0
18,2019-04-06,Kings XI Punjab,MA Chidambaram Stadium,4.0,0,40,1,10.0,8,1,2
23,2019-04-09,Kolkata Knight Riders,MA Chidambaram Stadium,4.0,0,20,3,5.0,19,1,0
25,2019-04-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,33,2,8.25,10,0,0
29,2019-04-14,Kolkata Knight Riders,Eden Gardens,4.0,0,36,0,9.0,10,0,0
33,2019-04-17,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,31,1,10.33,5,0,0
39,2019-04-21,Royal Challengers Bangalore,M.Chinnaswamy Stadium,4.0,0,25,2,6.25,15,1,0
41,2019-04-23,Sunrisers Hyderabad,MA Chidambaram Stadium,4.0,0,30,1,7.5,11,2,0
44,2019-04-26,Mumbai Indians,MA Chidambaram Stadium,4.0,0,46,1,11.5,7,1,0
50,2019-05-01,Delhi Capitals,MA Chidambaram Stadium,3.0,0,32,1,10.67,6,0,0
55,2019-05-05,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,28,0,7.0,14,0,0
57,2019-05-07,Mumbai Indians,MA Chidambaram Stadium,3.3,0,30,1,8.57,10,0,0
59,2019-05-10,Delhi Capitals,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,28,2,7.0,10,1,0
60,2019-05-12,Mumbai Indians,Rajiv Gandhi International Stadium,4.0,1,26,3,6.5,17,1,0
