innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,RG Sharma,0,1.2
1,Mumbai Indians,2,Ishan Kishan,2,1.5
1,Mumbai Indians,3,D Brevis,23,3.6
1,Mumbai Indians,4,SA Yadav,47,8.3
1,Mumbai Indians,5,HR Shokeen,85,14.3
1,Mumbai Indians,6,KA Pollard,111,17.2
1,Mumbai Indians,7,DR Sams,120,18.2
2,Chennai Super Kings,1,RD Gaikwad,0,1.1
2,Chennai Super Kings,2,MJ Santner,16,3.3
2,Chennai Super Kings,3,RV Uthappa,66,9.6
2,Chennai Super Kings,4,S Dube,88,13.5
2,Chennai Super Kings,5,AT Rayudu,102,15.5
2,Chennai Super Kings,6,RA Jadeja,106,16.4
2,Chennai Super Kings,7,D Pretorius,139,20.1
