innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,18,2,Mumbai Indians,DR Sams,DJ Bravo,BNJ Oxenford,,struck down,True
2,20,1,Mumbai Indians,D Pretorius,JD Unadkat,BNJ Oxenford,,upheld,False
