match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,8,11,0,1,72.73,b AR Patel,4
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,20,12,3,0,166.67,st KM Jadhav b A Mishra,4
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,1,5,0,0,20.0,c & b RS Bopara,4
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",1,1,0,0,100.0,not out,4
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",25,13,2,1,192.31,c AR Patel b Anureet Singh,5
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",16,14,0,1,114.29,"run out (HV Patel, V Kohli)",4
32,2015-05-01,Mumbai Indians,Wankhede Stadium,7,6,1,0,116.67,c PA Patel b MJ McClenaghan,5
36,2015-05-03,Delhi Daredevils,Brabourne Stadium,61,38,6,2,160.53,c A Mishra b NM Coulter-Nile,3
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,4,10,0,0,40.0,c NV Ojha b MC Henriques,4
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,12,1,0,83.33,c R Ashwin b RA Jadeja,4
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,16,10,3,0,160.0,c RV Uthappa b UT Yadav,6
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,12,13,2,0,92.31,c KD Karthik b HV Patel,5
