match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2009-04-19,Delhi Daredevils,Newlands,6,6,1,0,100.0,c TM Dilshan b DL Vettori,5
6,2009-04-21,Kolkata Knight Riders,Kingsmead,31,19,3,1,163.16,not out,6
11,2009-04-24,Royal Challengers Bangalore,Kingsmead,1,1,0,0,100.0,not out,5
15,2009-04-26,Rajasthan Royals,Newlands,7,10,0,0,70.0,c Kamran Khan b MM Patel,5
20,2009-04-29,Mumbai Indians,Kingsmead,7,9,0,0,77.78,c S Dhawan b ST Jayasuriya,5
24,2009-05-01,Royal Challengers Bangalore,Kingsmead,19,15,2,0,126.67,c JH Kallis b RE van der Merwe,5
27,2009-05-03,Kolkata Knight Riders,St George's Park,52,41,7,0,126.83,not out,4
30,2009-05-05,Rajasthan Royals,Kingsmead,9,11,0,1,81.82,c SK Trivedi b SM Harwood,5
34,2009-05-07,Chennai Super Kings,SuperSport Park,44,25,3,2,176.0,not out,5
36,2009-05-09,Deccan Chargers,De Beers Diamond Oval,43,28,1,3,153.57,"run out (DB Ravi Teja, AC Gilchrist)",5
