innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,S Dhawan,12,2.3
1,Delhi Capitals,2,PP Shaw,42,5.2
1,Delhi Capitals,3,SS Iyer,50,6.5
1,Delhi Capitals,4,RR Pant,79,10.2
1,Delhi Capitals,5,MP Stoinis,109,14.3
1,Delhi Capitals,6,SO Hetmyer,149,17.6
1,Delhi Capitals,7,AR Patel,181,19.6
1,Delhi Capitals,8,HV Patel,183,20.4
2,Rajasthan Royals,1,JC Buttler,15,3.3
2,Rajasthan Royals,2,SPD Smith,56,9.1
2,Rajasthan Royals,3,SV Samson,72,11.3
2,Rajasthan Royals,4,MK Lomror,76,12.2
2,Rajasthan Royals,5,YBK Jaiswal,82,13.1
2,Rajasthan Royals,6,AJ Tye,90,14.5
2,Rajasthan Royals,7,JC Archer,100,15.5
2,Rajasthan Royals,8,S Gopal,121,18.2
2,Rajasthan Royals,9,R Tewatia,136,20.1
2,Rajasthan Royals,10,VR Aaron,138,20.4
