innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,PD Salt,0,1,SP Narine,0,0,0,1
1,Kolkata Knight Riders,2,A Raghuvanshi,24,18,SP Narine,26,18,56,36
1,Kolkata Knight Riders,3,SS Iyer,2,2,SP Narine,1,2,4,4
1,Kolkata Knight Riders,4,VR Iyer,3,8,SS Iyer,1,1,4,9
1,Kolkata Knight Riders,5,Ramandeep Singh,13,12,SS Iyer,8,9,21,21
1,Kolkata Knight Riders,6,RK Singh,9,14,SS Iyer,16,16,27,29
1,Kolkata Knight Riders,7,AD Russell,10,10,SS Iyer,2,1,15,10
1,Kolkata Knight Riders,8,AS Roy,3,2,SS Iyer,5,3,8,5
1,Kolkata Knight Riders,9,MA Starc,0,3,AS Roy,0,0,0,3
1,Kolkata Knight Riders,10,VG Arora,1,1,AS Roy,0,1,2,2
2,Chennai Super Kings,1,R Ravindra,15,8,RD Gaikwad,10,12,27,20
2,Chennai Super Kings,2,DJ Mitchell,25,19,RD Gaikwad,42,36,70,55
2,Chennai Super Kings,3,S Dube,28,18,RD Gaikwad,10,8,38,26
2,Chennai Super Kings,4,MS Dhoni,1,3,RD Gaikwad,5,2,6,5
