innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,PD Salt,0,1.1
1,Kolkata Knight Riders,2,A Raghuvanshi,56,7.1
1,Kolkata Knight Riders,3,SP Narine,60,7.5
1,Kolkata Knight Riders,4,VR Iyer,64,9.2
1,Kolkata Knight Riders,5,Ramandeep Singh,85,12.5
1,Kolkata Knight Riders,6,RK Singh,112,17.4
1,Kolkata Knight Riders,7,AD Russell,127,19.2
1,Kolkata Knight Riders,8,SS Iyer,135,20.1
1,Kolkata Knight Riders,9,MA Starc,135,20.4
2,Chennai Super Kings,1,R Ravindra,27,4.2
2,Chennai Super Kings,2,DJ Mitchell,97,13.3
2,Chennai Super Kings,3,S Dube,135,17.5
