innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,PD Salt,0,1,0,0,0.0,c RA Jadeja b TU Deshpande,1
1,Kolkata Knight Riders,SP Narine,27,20,3,2,135.0,c M Theekshana b RA Jadeja,2
1,Kolkata Knight Riders,A Raghuvanshi,24,18,3,1,133.33,lbw b RA Jadeja,3
1,Kolkata Knight Riders,SS Iyer,34,32,3,0,106.25,c RA Jadeja b Mustafizur Rahman,4
1,Kolkata Knight Riders,VR Iyer,3,8,0,0,37.5,c DJ Mitchell b RA Jadeja,5
1,Kolkata Knight Riders,Ramandeep Singh,13,12,0,1,108.33,b M Theekshana,6
1,Kolkata Knight Riders,RK Singh,9,14,0,0,64.29,b TU Deshpande,7
1,Kolkata Knight Riders,AD Russell,10,10,2,0,100.0,c DJ Mitchell b TU Deshpande,8
1,Kolkata Knight Riders,AS Roy,3,3,0,0,100.0,not out,9
1,Kolkata Knight Riders,MA Starc,0,3,0,0,0.0,c R Ravindra b Mustafizur Rahman,10
1,Kolkata Knight Riders,VG Arora,1,1,0,0,100.0,not out,11
2,Chennai Super Kings,R Ravindra,15,8,3,0,187.5,c CV Varun b VG Arora,1
2,Chennai Super Kings,RD Gaikwad,67,58,9,0,115.52,not out,2
2,Chennai Super Kings,DJ Mitchell,25,19,1,1,131.58,b SP Narine,3
2,Chennai Super Kings,S Dube,28,18,1,3,155.56,b VG Arora,4
2,Chennai Super Kings,MS Dhoni,1,3,0,0,33.33,not out,5
