match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2015-04-10,Kings XI Punjab,Maharashtra Cricket Association Stadium,0,8,0,0,0.0,c AR Patel b Anureet Singh,1
6,2015-04-12,Delhi Daredevils,Feroz Shah Kotla,47,39,2,3,120.51,b Imran Tahir,1
9,2015-04-14,Mumbai Indians,"Sardar Patel Stadium, Motera",46,39,4,0,117.95,c CJ Anderson b S Gopal,1
11,2015-04-16,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,62,56,9,0,110.71,b TA Boult,1
15,2015-04-19,Chennai Super Kings,"Sardar Patel Stadium, Motera",76,55,6,2,138.18,not out,1
18,2015-04-21,Kings XI Punjab,"Sardar Patel Stadium, Motera",74,54,6,2,137.04,c WP Saha b MG Johnson,1
22,2015-04-24,Royal Challengers Bangalore,"Sardar Patel Stadium, Motera",18,12,2,1,150.0,lbw b HV Patel,1
32,2015-05-01,Mumbai Indians,Wankhede Stadium,16,12,2,0,133.33,c AT Rayudu b R Vinay Kumar,1
36,2015-05-03,Delhi Daredevils,Brabourne Stadium,91,54,9,3,168.52,not out,1
41,2015-05-07,Sunrisers Hyderabad,Brabourne Stadium,8,6,2,0,133.33,c NV Ojha b B Kumar,1
47,2015-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",23,17,4,0,135.29,c DJ Bravo b MM Sharma,1
54,2015-05-16,Kolkata Knight Riders,Brabourne Stadium,37,22,3,2,168.18,"run out (Shakib Al Hasan, Azhar Mahmood)",1
58,2015-05-20,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,42,39,4,0,107.69,c AB de Villiers b YS Chahal,1
