match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2022-03-27,Mumbai Indians,"Brabourne Stadium, Mumbai",0,2,0,0,0.0,c DR Sams b Basil Thampi,6
10,2022-04-02,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",20,12,2,1,166.67,lbw b Mohammed Shami,6
15,2022-04-07,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",3,10,0,0,30.0,b Ravi Bishnoi,3
19,2022-04-10,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",8,6,0,1,133.33,c RK Singh b SP Narine,5
27,2022-04-16,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,c KD Karthik b JR Hazlewood,5
34,2022-04-22,Rajasthan Royals,"Wankhede Stadium, Mumbai",36,15,0,5,240.0,c SV Samson b OC McCoy,8
41,2022-04-28,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",33,16,1,3,206.25,not out,6
45,2022-05-01,Lucknow Super Giants,"Wankhede Stadium, Mumbai",35,21,3,2,166.67,c KH Pandya b Mohsin Khan,6
50,2022-05-05,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",67,35,3,6,191.43,not out,5
55,2022-05-08,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",3,9,0,0,33.33,c MS Dhoni b Mukesh Choudhary,5
64,2022-05-16,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",2,6,0,0,33.33,c S Dhawan b LS Livingstone,6
69,2022-05-21,Mumbai Indians,"Wankhede Stadium, Mumbai",43,34,1,4,126.47,b JJ Bumrah,6
