innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,JH Kallis,4.0,0,48,1,12.0,8,1,0
1,Kolkata Knight Riders,L Balaji,4.0,0,41,1,10.25,9,0,0
1,Kolkata Knight Riders,R Bhatia,3.0,0,26,0,8.67,5,0,0
1,Kolkata Knight Riders,RN ten Doeschate,1.0,0,7,0,7.0,0,0,0
1,Kolkata Knight Riders,SMSM Senanayake,4.0,0,22,1,5.5,7,0,0
1,Kolkata Knight Riders,SP Narine,4.0,0,26,0,6.5,11,0,0
2,Pune Warriors,AD Mathews,3.0,0,25,0,8.33,4,0,0
2,Pune Warriors,AG Murtaza,4.0,0,34,0,8.5,4,0,0
2,Pune Warriors,B Kumar,4.0,0,22,1,5.5,11,1,0
2,Pune Warriors,IC Pandey,2.0,0,17,1,8.5,5,0,0
2,Pune Warriors,LJ Wright,1.0,0,11,0,11.0,1,0,0
2,Pune Warriors,RV Gomez,1.0,0,5,0,5.0,4,0,0
2,Pune Warriors,WD Parnell,4.0,0,34,3,8.5,13,2,0
2,Pune Warriors,Yuvraj Singh,1.0,0,11,0,11.0,1,0,0
