innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Pune Warriors,RV Uthappa,25,21,1,2,119.05,b SMSM Senanayake,1
1,Pune Warriors,AJ Finch,48,32,2,3,150.0,b L Balaji,2
1,Pune Warriors,MK Pandey,66,47,8,1,140.43,"run out (MS Bisla, JH Kallis)",3
1,Pune Warriors,Yuvraj Singh,30,20,0,3,150.0,c RN ten Doeschate b JH Kallis,4
2,Kolkata Knight Riders,G Gambhir,12,17,1,0,70.59,c Yuvraj Singh b IC Pandey,1
2,Kolkata Knight Riders,MS Bisla,1,4,0,0,25.0,lbw b WD Parnell,2
2,Kolkata Knight Riders,JH Kallis,1,7,0,0,14.29,b WD Parnell,3
2,Kolkata Knight Riders,YK Pathan,72,44,8,3,163.64,obstructing the field,4
2,Kolkata Knight Riders,RN ten Doeschate,42,30,4,1,140.0,"run out (AG Murtaza, RV Uthappa)",5
2,Kolkata Knight Riders,MK Tiwary,0,2,0,0,0.0,c MK Pandey b B Kumar,6
2,Kolkata Knight Riders,DB Das,8,6,1,0,133.33,not out,7
2,Kolkata Knight Riders,R Bhatia,10,9,1,0,111.11,"run out (LJ Wright, RV Uthappa, AD Mathews)",8
2,Kolkata Knight Riders,SMSM Senanayake,2,1,0,0,200.0,not out,9
